N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
15.60   15.71   16.64   16.62   
15.62   15.71   16.68   16.61   
15.71   15.71   16.65   16.64   
15.65   15.67   16.69   16.62   
15.67   15.69   16.70   16.62   
15.71   15.72   16.67   16.62   
15.67   15.69   16.70   16.62   
15.69   15.69   16.69   16.64   
15.71   15.72   16.66   16.63   
15.70   15.69   16.69   16.63   
15.70   15.71   16.69   16.63   
15.69   15.70   16.69   16.64   
15.71   15.71   16.68   16.63   
15.71   15.72   16.68   16.63   
15.69   15.70   16.69   16.63   
15.71   15.71   16.69   16.63   
15.70   15.70   16.69   16.63   
15.70   15.71   16.70   16.63   
15.71   15.71   16.68   16.64   
15.71   15.72   16.69   16.63   
15.70   15.70   16.69   16.64   
15.70   15.70   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.72   16.70   16.64   
15.71   15.72   16.69   16.63   
15.71   15.72   16.69   16.64   
15.71   15.71   16.69   16.63   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.72   15.72   16.69   16.64   
15.72   15.71   16.69   16.64   
15.71   15.72   16.69   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.72   16.70   16.64   
15.72   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.72   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.69   16.64   
15.71   15.71   16.70   16.65   
15.71   15.71   16.69   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.72   15.72   16.69   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.69   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.72   15.72   16.69   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.69   16.64   
15.72   15.72   16.70   16.64   
15.72   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
15.72   15.72   16.69   16.64   
15.72   15.72   16.69   16.64   
15.70   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.70   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.71   16.70   16.64   
15.71   15.72   16.69   16.64   
15.71   15.72   16.69   16.64   
